"PVWatts: Hourly PV Performance Data"
"Requested Location:","thousand oaks california"
"Location:","CAMARILLO (AWOS), CA"
"Lat (deg N):","34.22"
"Long (deg W):","119.08"
"Elev (m):","23"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.118"
"Capacity Factor (%)","18.0"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","3","13","790","102","17","3.6","700.766","32.926","574.415","552.848"
"12","3","14","745","91","17","3.6","557.06","29.603","457.093","439.886"
"12","3","15","535","94","16","2.6","337.777","24.349","273.409","262"
"12","3","16","190","7","14","2.1","56.487","14.74","40.508","34.647"
"12","3","17","0","0","12","4.1","0","12","0","0"
"12","3","18","0","0","11","2.6","0","11","0","0"
"12","3","19","0","0","10","0","0","10","0","0"
"12","3","20","0","0","9","3.6","0","9","0","0"
"12","3","21","0","0","8","3.1","0","8","0","0"
"12","3","22","0","0","6","2.6","0","6","0","0"
"12","3","23","0","0","9","5.1","0","9","0","0"
"12","4","0","0","0","11","5.7","0","11","0","0"
"12","4","1","0","0","11","5.7","0","11","0","0"
"12","4","2","0","0","11","4.6","0","11","0","0"
"12","4","3","0","0","13","7.7","0","13","0","0"
"12","4","4","0","0","13","7.7","0","13","0","0"
"12","4","5","0","0","13","7.7","0","13","0","0"
"12","4","6","0","0","12","8.2","0","12","0","0"
"12","4","7","399","26","13","9.3","159.508","14.228","124.662","117.029"
"12","4","8","696","50","14","14.9","413.523","17.472","350.706","337.01"
"12","4","9","786","77","16","14.9","613.49","21.563","527.073","507.327"
"12","4","10","822","93","17","14.4","743.302","24.105","637.128","613.02"
"12","4","11","756","124","17","13.9","769.352","24.609","659.723","634.665"
"12","4","12","809","114","18","11.8","789.028","26.79","669.191","643.728"
"12","4","13","690","130","18","11.8","660.245","25.31","561.676","540.607"
"12","4","14","680","99","18","11.3","527.623","23.883","445.224","428.43"
"12","4","15","535","95","17","8.2","339.123","21.453","278.315","266.768"
"12","4","16","190","7","16","7.7","56.638","16.169","40.395","34.536"
"12","4","17","0","0","15","7.2","0","15","0","0"
"12","4","18","0","0","14","5.1","0","14","0","0"
"12","4","19","0","0","14","4.1","0","14","0","0"
"12","4","20","0","0","14","7.7","0","14","0","0"
"12","4","21","0","0","14","6.7","0","14","0","0"
"12","4","22","0","0","14","8.7","0","14","0","0"
"12","4","23","0","0","14","8.2","0","14","0","0"
"12","5","0","0","0","14","8.2","0","14","0","0"
"12","5","1","0","0","13","7.2","0","13","0","0"
"12","5","2","0","0","13","8.7","0","13","0","0"
"12","5","3","0","0","13","8.7","0","13","0","0"
"12","5","4","0","0","13","6.7","0","13","0","0"
"12","5","5","0","0","12","6.7","0","12","0","0"
"12","5","6","0","0","12","7.2","0","12","0","0"
"12","5","7","370","27","14","9.3","152.863","15.147","119.478","111.962"
"12","5","8","607","63","16","9.3","385.103","20.411","323.103","310.25"
"12","5","9","653","109","18","10.8","564.67","24.359","479.52","461.52"
"12","5","10","780","115","19","7.2","738.84","30.244","615.232","592.028"
"12","5","11","846","94","20","7.7","802.265","31.911","664.155","638.908"
"12","5","12","858","101","21","7.2","808.415","33.609","663.336","638.124"
"12","5","13","802","98","21","3.1","700.626","37.725","560.722","539.691"
"12","5","14","752","89","19","5.7","558.938","28.934","460.03","442.721"
"12","5","15","535","95","18","3.6","339.423","25.442","273.465","262.055"
"12","5","16","190","7","14","2.1","56.793","14.754","40.803","34.937"
"12","5","17","0","0","13","0","0","13","0","0"
"12","5","18","0","0","9","1.5","0","9","0","0"
"12","5","19","0","0","12","3.6","0","12","0","0"
"12","5","20","0","0","14","6.7","0","14","0","0"
"12","5","21","0","0","8","0","0","8","0","0"
"12","5","22","0","0","12","1.5","0","12","0","0"
"12","5","23","0","0","8","0","0","8","0","0"
"12","6","0","0","0","8","2.1","0","8","0","0"
"12","6","1","0","0","9","4.1","0","9","0","0"
"12","6","2","0","0","7","0","0","7","0","0"
"12","6","3","0","0","4","0","0","4","0","0"
"12","6","4","0","0","9","1.5","0","9","0","0"
"12","6","5","0","0","7","0","0","7","0","0"
"12","6","6","0","0","9","2.6","0","9","0","0"
"12","6","7","394","26","11","1.5","156.273","13.457","122.199","114.622"
"12","6","8","563","72","17","2.6","372.407","25.079","306.189","293.837"
"12","6","9","687","101","20","9.3","576.447","27.205","482.684","464.57"
"12","6","10","792","100","22","8.2","725.747","32.205","598.434","575.911"
"12","6","11","810","103","22","4.6","782.627","37.9","629.064","605.292"
"12","6","12","803","113","23","2.1","781.69","43.748","609.625","586.65"
"12","6","13","802","99","23","6.7","701.413","34.442","570.554","549.139"
"12","6","14","608","110","21","6.7","497.059","28.965","409.957","394.358"
"12","6","15","511","100","18","5.7","335.202","23.59","273.024","261.626"
"12","6","16","182","7","14","2.6","55.033","14.578","39.696","33.851"
"12","6","17","0","0","12","0","0","12","0","0"
"12","6","18","0","0","11","2.1","0","11","0","0"
"12","6","19","0","0","9","0","0","9","0","0"
"12","6","20","0","0","7","2.1","0","7","0","0"
"12","6","21","0","0","7","1.5","0","7","0","0"
"12","6","22","0","0","6","0","0","6","0","0"
"12","6","23","0","0","7","1.5","0","7","0","0"
"12","7","0","0","0","6","1.5","0","6","0","0"
"12","7","1","0","0","6","0","0","6","0","0"
"12","7","2","0","0","8","2.6","0","8","0","0"
"12","7","3","0","0","7","1.3","0","7","0","0"
"12","7","4","0","0","6","0","0","6","0","0"
"12","7","5","0","0","7","1.5","0","7","0","0"
"12","7","6","0","0","5","0","0","5","0","0"
"12","7","7","391","24","9","1.5","152.305","11.314","119.787","112.264"
"12","7","8","639","56","13","4.1","387.956","20.267","324.738","311.836"
"12","7","9","773","82","17","3.6","605.987","29.999","500.041","481.297"
"12","7","10","727","117","20","2.6","698.687","37.16","562.359","541.264"
"12","7","11","815","101","19","4.1","783.337","35.755","636.344","612.27"
"12","7","12","839","100","18","4.6","790.879","34.155","647.165","622.638"
"12","7","13","802","100","18","4.1","705.747","33.331","577.237","555.56"
"12","7","14","615","116","17","4.1","507.429","27.982","420.572","404.618"
"12","7","15","375","103","17","2.6","282.415","23.834","231.624","221.359"
"12","7","16","134","7","14","0","45.244","16.352","33.227","27.507"
"12","7","17","0","0","12","0","0","12","0","0"
"12","7","18","0","0","11","0","0","11","0","0"
"12","7","19","0","0","11","0","0","11","0","0"
"12","7","20","0","0","11","1.5","0","11","0","0"
"12","7","21","0","0","12","0","0","12","0","0"
"12","7","22","0","0","11","1.6","0","11","0","0"
"12","7","23","0","0","10","3.1","0","10","0","0"
"12","8","0","0","0","10","0","0","10","0","0"
"12","8","1","0","0","7","0","0","7","0","0"
"12","8","2","0","0","7","0","0","7","0","0"
"12","8","3","0","0","8","0","0","8","0","0"
"12","8","4","0","0","7","0","0","7","0","0"
"12","8","5","0","0","8","2.1","0","8","0","0"
"12","8","6","0","0","8","0","0","8","0","0"
"12","8","7","256","32","11","0","123.177","12.918","99.108","92.041"
"12","8","8","518","73","14","1.5","349.163","22.677","290.324","278.434"
"12","8","9","421","156","17","1.5","460.569","29.693","382.362","367.666"
"12","8","10","260","234","18","2.1","466.065","30.003","389.66","374.727"
"12","8","11","6","182","17","2.6","184.975","21.285","161.684","153.188"
"12","8","12","43","239","18","2.6","288.885","24.088","249.105","238.37"
"12","8","13","274","266","17","1.5","497.435","30.496","414.482","398.732"
"12","8","14","0","113","18","0","111.142","25.068","95.463","88.474"
"12","8","15","136","141","18","5.7","227.707","21.098","194.705","185.397"
"12","8","16","49","10","17","5.1","27.502","16.594","21.927","16.421"
"12","8","17","0","0","17","6.2","0","17","0","0"
"12","8","18","0","0","16","4.6","0","16","0","0"
"12","8","19","0","0","16","5.7","0","16","0","0"
"12","8","20","0","0","17","6.7","0","17","0","0"
"12","8","21","0","0","17","8.2","0","17","0","0"
"12","8","22","0","0","16","6.2","0","16","0","0"
"12","8","23","0","0","17","7.7","0","17","0","0"
"12","9","0","0","0","17","7.2","0","17","0","0"
"12","9","1","0","0","17","8.7","0","17","0","0"
"12","9","2","0","0","16","10.3","0","16","0","0"
"12","9","3","0","0","15","12.9","0","15","0","0"
"12","9","4","0","0","14","9.8","0","14","0","0"
"12","9","5","0","0","14","9.3","0","14","0","0"
"12","9","6","0","0","15","8.7","0","15","0","0"
"12","9","7","0","26","16","7.7","24.645","15.359","22.134","16.625"
"12","9","8","0","56","17","8.7","53.132","16.843","47.401","41.405"
"12","9","9","225","190","18","10.3","357.056","21.728","308.902","296.47"
"12","9","10","608","167","21","10.3","659.256","28.785","553.098","532.362"
"12","9","11","845","93","22","7.2","796.177","34.282","651.371","626.667"
"12","9","12","845","99","23","7.7","793.309","34.87","646.82","622.307"
"12","9","13","814","95","23","6.2","705.024","35.09","571.58","550.124"
"12","9","14","726","92","23","6.2","547.703","32.279","443.759","427.016"
"12","9","15","542","92","22","7.2","340.648","26.981","272.448","261.066"
"12","9","16","195","7","19","5.1","58.656","19.413","41.374","35.496"
"12","9","17","0","0","18","6.2","0","18","0","0"
"12","9","18","0","0","17","6.7","0","17","0","0"
"12","9","19","0","0","17","5.7","0","17","0","0"
"12","9","20","0","0","17","6.7","0","17","0","0"
"12","9","21","0","0","16","6.2","0","16","0","0"
"12","9","22","0","0","14","2.6","0","14","0","0"
"12","9","23","0","0","16","6.2","0","16","0","0"
"12","10","0","0","0","17","6.7","0","17","0","0"
"12","10","1","0","0","17","6.7","0","17","0","0"
"12","10","2","0","0","15","3.6","0","15","0","0"
"12","10","3","0","0","17","5.7","0","17","0","0"
"12","10","4","0","0","16","4.1","0","16","0","0"
"12","10","5","0","0","14","3.1","0","14","0","0"
"12","10","6","0","0","14","4.1","0","14","0","0"
"12","10","7","147","31","16","4.1","87.934","16.418","71.33","64.851"
"12","10","8","468","92","20","4.6","341.669","25.83","280.681","269.067"
"12","10","9","484","141","22","5.1","482.578","30.646","398.21","382.998"
"12","10","10","638","136","24","9.3","650.077","32.339","535.879","515.801"
"12","10","11","605","199","23","6.2","723.531","35.23","589.708","567.535"
"12","10","12","18","207","24","6.2","221.767","27.702","188.052","178.911"
"12","10","13","6","177","18","5.7","181.344","20.41","159.129","150.695"
"12","10","14","0","56","19","3.1","53.123","19.131","46.902","40.916"
"12","10","15","0","65","17","2.1","63.849","17.016","56.918","50.732"
"12","10","16","0","5","16","1.5","4.723","14.251","4.263","0"
"12","10","17","0","0","14","1.5","0","14","0","0"
"12","10","18","0","0","13","1.5","0","13","0","0"
"12","10","19","0","0","12.1","2","0","12.1","0","0"
"12","10","20","0","0","11.5","2.6","0","11.5","0","0"
"12","10","21","0","0","11","3.1","0","11","0","0"
"12","10","22","0","0","12","1.5","0","12","0","0"
"12","10","23","0","0","13","2.1","0","13","0","0"
"12","11","0","0","0","14","0","0","14","0","0"
"12","11","1","0","0","13.6","0.9","0","13.6","0","0"
"12","11","2","0","0","13.4","1.7","0","13.4","0","0"
"12","11","3","0","0","13","2.6","0","13","0","0"
"12","11","4","0","0","10","2.1","0","10","0","0"
"12","11","5","0","0","12","2.1","0","12","0","0"
"12","11","6","0","0","12","0","0","12","0","0"
"12","11","7","75","31","12","1.5","61.543","11.597","52.402","46.306"
"12","11","8","451","88","17","3.1","327.995","23.357","272.45","261.068"
"12","11","9","565","124","18","2.6","514.031","30.024","424.816","408.719"
"12","11","10","691","133","20","1.5","685.377","39.368","545.512","525.067"
"12","11","11","659","159","20","4.1","724.74","35.487","589.741","567.567"
"12","11","12","334","250","19","4.1","552.121","30.949","459.826","442.523"
"12","11","13","609","171","19","4.6","643.534","31.78","531.155","511.255"
"12","11","14","438","131","18","4.1","419.153","26.965","350.198","336.518"
"12","11","15","334","110","16","3.1","272.663","21.946","226.65","216.516"
"12","11","16","122","8","15","1.5","44.593","15.331","33.478","27.753"
"12","11","17","0","0","14","0","0","14","0","0"
"12","11","18","0","0","12","1.5","0","12","0","0"
"12","11","19","0","0","12","1.5","0","12","0","0"
"12","11","20","0","0","9","1.5","0","9","0","0"
"12","11","21","0","0","9","2.6","0","9","0","0"
"12","11","22","0","0","9","0","0","9","0","0"
"12","11","23","0","0","7","2.1","0","7","0","0"
"12","12","0","0","0","7","2.1","0","7","0","0"
"12","12","1","0","0","6","1.5","0","6","0","0"
"12","12","2","0","0","6","0","0","6","0","0"
"12","12","3","0","0","5","1.5","0","5","0","0"
"12","12","4","0","0","7","2.6","0","7","0","0"
"12","12","5","0","0","4","3.1","0","4","0","0"
"12","12","6","0","0","4","0","0","4","0","0"
"12","12","7","273","24","6","1.5","116.73","7.194","94.494","87.526"
"12","12","8","591","60","12","0","365.151","25.259","298.244","286.124"
"12","12","9","737","86","14","2.1","583.401","28.798","483.811","465.656"
"12","12","10","826","83","16","1.5","724.409","36.814","583.447","561.523"
"12","12","11","869","82","17","3.1","799.78","35.872","649.053","624.447"
"12","12","12","766","123","17","4.1","761.396","33.535","625.01","601.405"
"12","12","13","783","103","16","3.6","695.439","31.795","573.105","551.59"
"12","12","14","679","100","15","3.6","529.849","27.016","440.714","424.075"
"12","12","15","516","95","14","2.1","334.632","22.846","273.583","262.169"
"12","12","16","190","7","13","2.1","57.964","13.756","42.131","36.238"
"12","12","17","0","0","12","0","0","12","0","0"
"12","12","18","0","0","12","0","0","12","0","0"
"12","12","19","0","0","11","2.1","0","11","0","0"
"12","12","20","0","0","12","2.1","0","12","0","0"
"12","12","21","0","0","10","3.1","0","10","0","0"
"12","12","22","0","0","9","0","0","9","0","0"
"12","12","23","0","0","8","1.5","0","8","0","0"
"12","13","0","0","0","8","1.5","0","8","0","0"
"12","13","1","0","0","7","2.1","0","7","0","0"
"12","13","2","0","0","5","0","0","5","0","0"
"12","13","3","0","0","6","1.5","0","6","0","0"
"12","13","4","0","0","5","0","0","5","0","0"
"12","13","5","0","0","5","2.1","0","5","0","0"
"12","13","6","0","0","5","2.1","0","5","0","0"
"12","13","7","41","29","8","1.5","45.056","7.009","39.843","33.995"
"12","13","8","520","83","10","0","355.149","22.305","295.419","283.382"
"12","13","9","702","91","13","2.6","565.783","26.434","474.576","456.752"
"12","13","10","808","88","14","1.5","715.787","34.605","582.84","560.941"
"12","13","11","869","83","15","2.6","800.249","35.006","652.198","627.459"
"12","13","12","833","101","16","4.1","784.611","33.045","645.433","620.978"
"12","13","13","771","116","16","3.6","701.876","31.986","578.009","556.301"
"12","13","14","549","131","16","3.6","485.274","27.027","404.738","389.312"
"12","13","15","428","126","14","2.6","330.325","21.973","273.876","262.454"
"12","13","16","159","10","13","2.1","56.968","13.714","42.931","37.023"
"12","13","17","0","0","12","0","0","12","0","0"
"12","13","18","0","0","10","1.5","0","10","0","0"
"12","13","19","0","0","9","2.1","0","9","0","0"
"12","13","20","0","0","9","2.1","0","9","0","0"
"12","13","21","0","0","8","2.6","0","8","0","0"
"12","13","22","0","0","8","3.1","0","8","0","0"
"12","13","23","0","0","8","3.1","0","8","0","0"
"12","14","0","0","0","6","0","0","6","0","0"
"12","14","1","0","0","6","0","0","6","0","0"
"12","14","2","0","0","5","0","0","5","0","0"
"12","14","3","0","0","5","0","0","5","0","0"
"12","14","4","0","0","6","2.6","0","6","0","0"
"12","14","5","0","0","4","1.5","0","4","0","0"
"12","14","6","0","0","4","0","0","4","0","0"
"12","14","7","289","21","6","0","116.366","7.413","93.102","86.165"
"12","14","8","573","61","9","0","355.512","21.969","294.689","282.672"
"12","14","9","731","96","12","0","588.707","34.89","473.962","456.16"
"12","14","10","720","115","14","2.1","683.992","32.058","564.182","543.016"
"12","14","11","821","97","15","1.5","777.918","37.649","625.793","602.156"
"12","14","12","778","117","16","2.6","763.421","35.26","621.324","597.871"
"12","14","13","752","111","16","4.1","682.818","30.831","565.466","544.25"
"12","14","14","463","169","15","4.6","476.336","24.596","403.043","387.673"
"12","14","15","0","77","14","3.1","77.345","15.407","69.451","63.01"
"12","14","16","0","6","13","2.6","5.669","11.511","5.18","0"
"12","14","17","0","0","12","0","0","12","0","0"
"12","14","18","0","0","11","1.5","0","11","0","0"
"12","14","19","0","0","10","0","0","10","0","0"
"12","14","20","0","0","9","1.5","0","9","0","0"
"12","14","21","0","0","9","2.1","0","9","0","0"
"12","14","22","0","0","9","1.5","0","9","0","0"
"12","14","23","0","0","9","0","0","9","0","0"
"12","15","0","0","0","8","0","0","8","0","0"
"12","15","1","0","0","8","2.1","0","8","0","0"
"12","15","2","0","0","8","0","0","8","0","0"
"12","15","3","0","0","8.5","1.3","0","8.5","0","0"
"12","15","4","0","0","9","2.6","0","9","0","0"
"12","15","5","0","0","9","0","0","9","0","0"
"12","15","6","0","0","9","2.1","0","9","0","0"
"12","15","7","170","26","9","1.5","86.875","9.316","71.275","64.796"
"12","15","8","562","77","13","1.5","366.789","22.045","304.585","292.281"
"12","15","9","708","90","17","2.1","566.183","31.299","463.764","446.323"
"12","15","10","785","112","16","5.7","727.824","28.769","609.787","586.805"
