,W_ac,,
1713,0,,
1714,0,,
1715,0,,
1716,0,,
1717,0,,
1718,0,,
1719,0,,
1720,0,,
1721,0,,
1722,0,,
1723,0,,
1724,0,,
1725,0,,
1726,0,,
1727,0,,
1728,0,,
1729,0,,
1730,0,,
1731,0,,
1732,0,,
1733,0,,
1734,0,,
1735,0,,
1736,0,,
1737,0,,
1738,0,,
1739,0,,
1740,0,,
1741,0,,
1742,0,,
1743,0,,
1744,0,,
1745,0,,
1746,0,,
1747,0,,
1748,0,,
1749,0,,
1750,0,,
1751,0,,
1752,0,,
1753,0,,
1754,0,,
1755,0,,
1756,7.825487273,,
1757,31.26059673,,
1758,61.49838732,,
1759,90.18634721,,
1760,108.9648808,,
1761,112.0598453,,
1762,110.0470419,,
1763,119.8750002,,
1764,158.5066948,,
1765,238.6072181,,
1766,345.6335752,,
1767,454.4274486,,
1768,539.8063153,,
1769,580.9117382,,
1770,584.2885122,,
1771,567.1833825,,
1772,546.8676431,,
1773,538.2269182,,
1774,541.0118522,,
1775,549.056535,,
1776,556.1814034,,
1777,557.0009993,,
1778,551.173148,,
1779,540.3291257,,
1780,526.1047893,,
1781,509.9626272,,
1782,492.2629031,,
1783,472.9341541,,
1784,451.9039092,,
1785,428.6120859,,
1786,399.3951995,,
1787,359.3730126,,
1788,303.6624295,,
1789,229.3048743,,
1790,145.6034755,,
1791,66.67353027,,
1792,6.641705245,,
1793,0,,
1794,0,,
1795,0,,
1796,0,,
1797,6.140478825,,
1798,7.168357823,,
1799,4.284545007,,
1800,0,,
1801,0,,
1802,0,,
1803,0,,
1804,0,,
1805,0,,
1806,0,,
1807,0,,
1808,0,,
1809,0,,
1810,0,,
1811,0,,
1812,0,,
1813,0,,
1814,0,,
1815,0,,
1816,0,,
1817,0,,
1818,0,,
1819,0,,
1820,0,,
1821,0,,
1822,0,,
1823,0,,
1824,0,,
1825,0,,
1826,0,,
1827,0,,
1828,0,,
1829,0,,
1830,0,,
1831,0,,
1832,0,,
1833,0,,
1834,0,,
1835,0,,
1836,0,,
1837,0,,
1838,0,,
1839,0,,
1840,0,,
1841,0,,
1842,0,,
1843,0,,
1844,0,,
1845,0,,
1846,0,,
1847,0,,
1848,0,,
1849,4.107274363,,
1850,13.65558651,,
1851,30.55484638,,
1852,57.21293014,,
1853,95.44471025,,
1854,143.2215567,,
1855,196.9826281,,
1856,253.1631131,,
1857,308.4204134,,
1858,360.8537296,,
1859,409.1375974,,
1860,451.9480515,,
1861,488.2747238,,
1862,519.1441644,,
1863,546.3965291,,
1864,571.8741059,,
1865,596.9072906,,
1866,619.4980006,,
1867,636.3173594,,
1868,644.0329841,,
1869,640.2384702,,
1870,628.5548739,,
1871,615.0155094,,
1872,605.6600831,,
1873,605.185233,,
1874,609.5357929,,
1875,611.1506011,,
1876,602.4591539,,
1877,577.4279982,,
1878,540.0502884,,
1879,498.3397888,,
1880,460.321037,,
1881,432.165464,,
1882,407.9431871,,
1883,376.8670273,,
1884,328.1367174,,
1885,253.7398207,,
1886,163.8887889,,
1887,76.11843395,,
1888,7.983407469,,
1889,0,,
1890,0,,
1891,0,,
1892,0,,
1893,6.946713184,,
1894,8.166484132,,
1895,4.909146176,,
1896,0,,
1897,0,,
1898,0,,
1899,0,,
1900,0,,
1901,0,,
1902,0,,
1903,0,,
1904,0,,
1905,0,,
1906,0,,
1907,0,,
1908,0,,
1909,0,,
1910,0,,
1911,0,,
1912,0,,
1913,0,,
1914,0,,
1915,0,,
1916,0,,
1917,0,,
1918,0,,
1919,0,,
1920,0,,
1921,0,,
1922,0,,
1923,0,,
1924,0,,
1925,0,,
1926,0,,
1927,0,,
1928,0,,
1929,0,,
1930,0,,
1931,0,,
1932,0,,
1933,0,,
1934,0,,
1935,0,,
1936,0,,
1937,0,,
1938,0,,
1939,0,,
1940,0,,
1941,0,,
1942,0,,
1943,0,,
1944,0,,
1945,5.043941092,,
1946,16.53567323,,
1947,36.37601574,,
1948,67.12096217,,
1949,110.5867801,,
1950,163.6699781,,
1951,221.259327,,
1952,278.2376626,,
1953,330.0212615,,
1954,375.5780243,,
1955,415.3266704,,
1956,449.690231,,
1957,479.1934493,,
1958,505.0389941,,
1959,528.7067329,,
1960,551.6773612,,
1961,575.1176031,,
1962,598.0992624,,
1963,618.8367112,,
1964,635.5417463,,
1965,646.6814863,,
1966,652.4284761,,
1967,653.6539559,,
1968,651.2312758,,
1969,645.8389507,,
1970,636.8526883,,
1971,623.11393,,
1972,603.4624953,,
1973,577.2203092,,
1974,546.9364833,,
1975,516.48485,,
1976,489.7432842,,
1977,469.2220384,,
1978,448.2667029,,
1979,416.4572221,,
1980,363.3619885,,
1981,281.4009503,,
1982,182.1234254,,
1983,84.94640373,,
1984,9.311137816,,
1985,0,,
1986,0,,
1987,0,,
1988,0,,
1989,7.643593526,,
1990,9.049416117,,
1991,5.470975719,,
1992,0,,
1993,0,,
1994,0,,
1995,0,,
1996,0,,
1997,0,,
1998,0,,
1999,0,,
2000,0,,
2001,0,,
2002,0,,
2003,0,,
2004,0,,
2005,0,,
2006,0,,
2007,0,,
2008,0,,
2009,0,,
2010,0,,
2011,0,,
2012,0,,
2013,0,,
2014,0,,
2015,0,,
2016,0,,
2017,0,,
2018,0,,
2019,0,,
2020,0,,
2021,0,,
2022,0,,
2023,0,,
2024,0,,
2025,0,,
2026,0,,
2027,0,,
2028,0,,
2029,0,,
2030,0,,
2031,0,,
2032,0,,
2033,0,,
2034,0,,
2035,0,,
2036,0,,
2037,0,,
2038,0,,
2039,0,,
2040,0,,
2041,4.78849578,,
2042,15.55349559,,
2043,33.77264388,,
2044,61.5867636,,
2045,100.5534123,,
2046,148.249127,,
2047,200.5874431,,
2048,253.4763273,,
2049,303.1912797,,
2050,348.5190851,,
2051,389.2965917,,
2052,425.3641819,,
2053,456.7130327,,
2054,484.3657844,,
2055,509.77679,,
2056,534.401863,,
2057,559.3589134,,
2058,583.4520202,,
2059,604.5158826,,
2060,620.3819036,,
2061,629.23077,,
2062,631.637517,,
2063,629.1812666,,
2064,623.4445718,,
2065,615.7856035,,
2066,606.0227186,,
2067,593.3279156,,
2068,576.8709736,,
2069,555.8863782,,
2070,530.0531437,,
2071,499.2370629,,
2072,463.304573,,
2073,422.049974,,
2074,374.7714513,,
2075,320.5585351,,
2076,258.5000319,,
2077,188.6048154,,
2078,117.2162498,,
2079,53.34443504,,
2080,6.008767895,,
2081,0,,
2082,0,,
2083,0,,
2084,0,,
2085,4.661916828,,
2086,5.558842917,,
2087,3.379791507,,
2088,0,,
2089,0,,
2090,0,,
2091,0,,
2092,0,,
2093,0,,
2094,0,,
2095,0,,
2096,0,,
2097,0,,
2098,0,,
2099,0,,
2100,0,,
2101,0,,
2102,0,,
2103,0,,
2104,0,,
2105,0,,
2106,0,,
2107,0,,
2108,0,,
2109,0,,
2110,0,,
2111,0,,
2112,0,,
2113,0,,
2114,0,,
2115,0,,
2116,0,,
2117,0,,
2118,0,,
2119,0,,
2120,0,,
2121,0,,
2122,0,,
2123,0,,
2124,0,,
2125,0,,
2126,0,,
2127,0,,
2128,0,,
2129,0,,
2130,0,,
2131,0,,
2132,0,,
2133,0,,
2134,0,,
2135,0,,
2136,0,,
2137,5.48098319,,
2138,17.69154389,,
2139,38.01383488,,
2140,68.63641311,,
2141,111.1113384,,
2142,162.5316957,,
2143,218.0840929,,
2144,272.9479505,,
2145,322.9109605,,
2146,368.0266932,,
2147,410.1744007,,
2148,451.2402513,,
2149,492.7427804,,
2150,533.6194664,,
2151,571.7020959,,
2152,604.8182467,,
2153,631.0047786,,
2154,649.7694676,,
2155,661.250821,,
2156,665.5897585,,
2157,663.184292,,
2158,656.2413491,,
2159,647.7442735,,
2160,640.6793923,,
2161,637.4478702,,
2162,636.3291492,,
2163,633.8318507,,
2164,626.4577582,,
2165,611.2593083,,
2166,589.1718082,,
2167,562.8003807,,
2168,534.7566267,,
2169,506.7658248,,
2170,474.2966308,,
2171,430.1244606,,
2172,367.014231,,
2173,279.9614918,,
2174,179.7251755,,
2175,83.85631519,,
2176,9.932546374,,
2177,0,,
2178,0,,
2179,0,,
2180,0,,
2181,7.303792727,,
2182,8.771941893,,
2183,5.36353088,,
2184,0,,
2185,0,,
2186,0,,
2187,0,,
2188,0,,
2189,0,,
2190,0,,
2191,0,,
2192,0,,
2193,0,,
2194,0,,
2195,0,,
2196,0,,
2197,0,,
2198,0,,
2199,0,,
2200,0,,
2201,0,,
2202,0,,
2203,0,,
2204,0,,
2205,0,,
2206,0,,
2207,0,,
2208,0,,
2209,0,,
2210,0,,
2211,0,,
2212,0,,
2213,0,,
2214,0,,
2215,0,,
2216,0,,
2217,0,,
2218,0,,
2219,0,,
2220,0,,
2221,0,,
2222,0,,
2223,0,,
2224,0,,
2225,0,,
2226,0,,
2227,0,,
2228,0,,
2229,0,,
2230,0,,
2231,0,,
2232,0,,
2233,5.496015054,,
2234,17.58773463,,
2235,37.28507012,,
2236,66.45581693,,
2237,106.4772734,,
2238,155.1994332,,
2239,208.9288067,,
2240,263.9653916,,
2241,316.9497166,,
2242,366.9738477,,
2243,414.203632,,
2244,458.8094682,,
2245,500.8162818,,
2246,539.2005661,,
2247,572.479155,,
2248,599.1669253,,
2249,618.1297704,,
2250,630.766145,,
2251,639.5859135,,
2252,647.1036944,,
2253,655.4144222,,
2254,663.5817263,,
2255,669.337672,,
2256,670.4086023,,
2257,664.7514746,,
2258,651.9907549,,
2259,632.4841035,,
2260,606.5923457,,
2261,575.0367995,,
2262,541.1482656,,
2263,509.4060245,,
2264,484.2943367,,
2265,468.7954252,,
2266,455.0068625,,
2267,430.2310786,,
2268,381.749616,,
2269,299.8351522,,
2270,196.4596468,,
2271,93.16370389,,
2272,11.52979784,,
2273,0,,
2274,0,,
2275,0,,
2276,0,,
2277,8.049608748,,
2278,9.738248449,,
2279,5.987892148,,
2280,0,,
2281,0,,
2282,0,,
2283,0,,
2284,0,,
2285,0,,
2286,0,,
2287,0,,
2288,0,,
2289,0,,
2290,0,,
2291,0,,
2292,0,,
2293,0,,
2294,0,,
2295,0,,
2296,0,,
2297,0,,
2298,0,,
2299,0,,
2300,0,,
2301,0,,
2302,0,,
2303,0,,
2304,0,,
2305,0,,
2306,0,,
2307,0,,
2308,0,,
2309,0,,
2310,0,,
2311,0,,
2312,0,,
2313,0,,
2314,0,,
2315,0,,
2316,0,,
2317,0,,
2318,0,,
2319,0,,
2320,0,,
2321,0,,
2322,0,,
2323,0,,
2324,0,,
2325,0,,
2326,0,,
2327,0,,
2328,0,,
2329,3.583773955,,
2330,12.72924407,,
2331,29.75995913,,
2332,57.56687835,,
2333,98.2391268,,
2334,147.9458531,,
2335,200.2052317,,
2336,248.5229833,,
2337,287.477107,,
2338,319.5709912,,
2339,350.8604344,,
2340,387.4179965,,
2341,433.9346638,,
2342,484.8787426,,
2343,530.1320096,,
2344,559.5545057,,
2345,565.0310156,,
2346,553.4445005,,
2347,538.4134988,,
2348,533.5886079,,
2349,550.172296,,
2350,581.2126847,,
2351,611.5970755,,
2352,626.1737586,,
2353,612.2500206,,
2354,575.3881663,,
2355,529.3644532,,
2356,487.9945746,,
2357,463.2420604,,
2358,453.3052619,,
2359,450.1828622,,
2360,445.84365,,
2361,433.1438023,,
2362,411.5417812,,
2363,383.4724922,,
2364,351.3852545,,
2365,317.3907146,,
2366,281.0769704,,
2367,240.8938128,,
2368,195.2854964,,
2369,143.415843,,
2370,89.81415732,,
2371,41.43325653,,
2372,5.237795556,,
2373,0,,
2374,0,,
2375,0,,
2376,0,,
2377,3.467672146,,
2378,4.227355431,,
2379,2.614506444,,
2380,0,,
2381,0,,
2382,0,,
2383,0,,
2384,0,,
2385,0,,
2386,0,,
2387,0,,
2388,0,,
2389,0,,
2390,0,,
2391,0,,
2392,0,,
2393,0,,
2394,0,,
2395,0,,
2396,0,,
2397,0,,
2398,0,,
2399,0,,
2400,0,,
2401,0,,
2402,0,,
2403,0,,
2404,0,,
2405,0,,
2406,0,,
2407,0,,
2408,0,,
2409,0,,
2410,0,,
2411,0,,
2412,0,,
2413,0,,
2414,0,,
2415,0,,
2416,0,,
2417,0,,
2418,0,,
2419,0,,
2420,0,,
2421,0,,
2422,0,,
2423,0,,
2424,0,,
2425,0,,
2426,2.347306713,,
2427,8.925256591,,
2428,22.40376618,,
2429,44.87819192,,
2430,75.57496116,,
2431,112.405892,,
2432,153.2759601,,
2433,196.1367647,,
2434,239.2937529,,
2435,281.2146681,,
2436,320.368102,,
2437,355.2266243,,
2438,384.2930302,,
2439,406.0839915,,
2440,419.1162526,,
2441,422.5403479,,
2442,420.3275612,,
2443,418.6645035,,
2444,423.7494617,,
2445,440.8370914,,
2446,467.9966271,,
2447,499.9921554,,
2448,531.5702707,,
2449,557.6693497,,
2450,574.6897427,,
2451,579.704921,,
2452,569.7919333,,
2453,542.8504187,,
2454,503.0576383,,
2455,457.4839596,,
2456,413.2151888,,
2457,376.334824,,
2458,345.2687431,,
2459,314.9103563,,
2460,280.134145,,
2461,236.6862304,,
2462,186.9794294,,
2463,136.5048536,,
2464,90.77017734,,
2465,54.70521184,,
2466,28.8151068,,
2467,11.56000559,,
2468,0,,
2469,0,,
2470,0,,
2471,0,,
2472,0,,
2473,0,,
2474,0,,
2475,0,,
2476,0,,
2477,0,,
2478,0,,
2479,0,,
2480,0,,
2481,0,,
2482,0,,
2483,0,,
2484,0,,
2485,0,,
2486,0,,
2487,0,,
2488,0,,
2489,0,,
2490,0,,
2491,0,,
2492,0,,
2493,0,,
2494,0,,
2495,0,,
2496,0,,
2497,0,,
2498,0,,
2499,0,,
2500,0,,
2501,0,,
2502,0,,
2503,0,,
2504,0,,
2505,0,,
2506,0,,
2507,0,,
2508,0,,
2509,0,,
2510,0,,
2511,0,,
2512,0,,
2513,0,,
2514,0,,
2515,0,,
2516,0,,
2517,0,,
2518,0,,
2519,0,,
2520,0,,
2521,0,,
2522,0,,
2523,0,,
2524,0,,
2525,11.79417904,,
2526,25.49695779,,
2527,39.62562987,,
2528,50.86429067,,
2529,56.37945155,,
2530,57.09766246,,
2531,55.71004748,,
2532,54.91790244,,
2533,57.08405581,,
2534,61.93032222,,
2535,67.9379147,,
2536,73.58086634,,
2537,77.49141772,,
2538,79.53765539,,
2539,80.16875132,,
2540,79.83725389,,
2541,79.00025508,,
2542,78.15037896,,
2543,77.7969724,,
2544,78.44947986,,
2545,80.39195607,,
2546,82.14388739,,
2547,81.39349041,,
2548,75.8241131,,
2549,64.08500674,,
2550,52.39587532,,
2551,50.54618388,,
2552,68.34638801,,
2553,113.3962642,,
2554,175.9496519,,
2555,238.0733144,,
2556,281.7856834,,
2557,291.3951194,,
2558,269.1977828,,
2559,225.9879527,,
2560,172.6102742,,
2561,119.2922657,,
2562,71.40839475,,
2563,32.03817908,,
2564,4.247481134,,
2565,0,,
2566,0,,
2567,0,,
2568,0,,
2569,2.55167137,,
2570,3.157479859,,
2571,0,,
2572,0,,
2573,0,,
2574,0,,
2575,0,,
2576,0,,
2577,0,,
2578,0,,
2579,0,,
2580,0,,
2581,0,,
2582,0,,
2583,0,,
2584,0,,
2585,0,,
2586,0,,
2587,0,,
2588,0,,
2589,0,,
2590,0,,
2591,0,,
2592,0,,
2593,0,,
2594,0,,
2595,0,,
2596,0,,
2597,0,,
2598,0,,
2599,0,,
2600,0,,
2601,0,,
2602,0,,
2603,0,,
2604,0,,
2605,0,,
2606,0,,
2607,0,,
2608,0,,
2609,0,,
2610,0,,
2611,0,,
2612,0,,
2613,0,,
2614,0,,
2615,0,,
2616,0,,
2617,4.615211438,,
2618,16.10475985,,
2619,36.64597791,,
2620,69.27619535,,
2621,116.1943895,,
2622,172.8953898,,
2623,231.6581477,,
2624,284.7413312,,
2625,325.5651544,,
2626,356.8488986,,
2627,385.7767085,,
2628,419.5609975,,
2629,464.2666203,,
2630,516.7610486,,
2631,569.4915166,,
2632,614.8771643,,
2633,646.2603291,,
2634,664.3908229,,
2635,673.581854,,
2636,678.1693648,,
2637,682.1020666,,
2638,686.218149,,
2639,689.8580507,,
2640,692.3526182,,
2641,692.4862335,,
2642,684.6487654,,
2643,661.1120641,,
2644,614.1343637,,
2645,538.1914277,,
2646,445.611766,,
2647,357.3365309,,
2648,294.3624548,,
2649,274.3847501,,
2650,288.4891473,,
2651,314.9120563,,
2652,331.8066515,,
2653,319.8761956,,
2654,280.4001294,,
2655,224.60326,,
2656,163.7750631,,
2657,108.4126738,,
2658,62.61280775,,
2659,27.37564005,,
2660,3.681134657,,
2661,0,,
2662,0,,
2663,0,,
2664,0,,
2665,2.109819899,,
2666,2.630606111,,
2667,0,,
2668,0,,
2669,0,,
2670,0,,
2671,0,,
2672,0,,
2673,0,,
2674,0,,
2675,0,,
2676,0,,
2677,0,,
2678,0,,
2679,0,,
2680,0,,
2681,0,,
2682,0,,
2683,0,,
2684,0,,
2685,0,,
2686,0,,
2687,0,,
2688,0,,
2689,0,,
2690,0,,
2691,0,,
2692,0,,
2693,0,,
2694,0,,
2695,0,,
2696,0,,
2697,0,,
2698,0,,
2699,0,,
2700,0,,
2701,0,,
2702,0,,
2703,0,,
2704,0,,
2705,0,,
2706,0,,
2707,0,,
2708,0,,
2709,0,,
2710,0,,
2711,0,,
2712,0,,
2713,5.102360971,,
2714,17.04409775,,
2715,36.95299986,,
2716,66.97010367,,
2717,108.7904888,,
2718,160.4456,,
2719,218.169016,,
2720,278.1819055,,
2721,336.8580933,,
2722,391.8269209,,
2723,441.3344367,,
2724,483.6309616,,
2725,517.343942,,
2726,544.205983,,
2727,567.4763821,,
2728,590.4250527,,
2729,615.7927787,,
2730,641.9587085,,
2731,665.1555028,,
2732,681.6008419,,
2733,688.0846303,,
2734,686.1189622,,
2735,679.5420595,,
2736,672.2084381,,
2737,667.3803031,,
2738,663.4263952,,
2739,656.3026753,,
2740,641.9481416,,
2741,616.9746611,,
2742,583.5593822,,
2743,546.6260787,,
2744,511.1179049,,
2745,481.1890984,,
2746,454.4614177,,
2747,425.3296045,,
2748,388.1655469,,
2749,338.2302445,,
2750,278.1551327,,
2751,214.216058,,
2752,152.71477,,
2753,99.50309004,,
2754,56.69887099,,
2755,24.57190711,,
2756,3.378809548,,
2757,0,,
2758,0,,
2759,0,,
2760,0,,
2761,0,,
2762,2.325013775,,
2763,0,,
2764,0,,
2765,0,,
2766,0,,
2767,0,,
2768,0,,
2769,0,,
2770,0,,
2771,0,,
2772,0,,
2773,0,,
2774,0,,
2775,0,,
2776,0,,
2777,0,,
2778,0,,
2779,0,,
2780,0,,
2781,0,,
2782,0,,
2783,0,,
2784,0,,
2785,0,,
2786,0,,
2787,0,,
2788,0,,
2789,0,,
2790,0,,
2791,0,,
2792,0,,
2793,0,,
2794,0,,
2795,0,,
2796,0,,
2797,0,,
2798,0,,
2799,0,,
2800,0,,
2801,0,,
2802,0,,
2803,0,,
2804,0,,
2805,0,,
2806,0,,
2807,0,,
2808,0,,
2809,5.605602965,,
2810,18.75946568,,
2811,40.55201207,,
2812,73.24001228,,
2813,118.5263102,,
2814,173.4380084,,
2815,232.6549998,,
2816,290.8395082,,
2817,343.1869372,,
2818,389.398416,,
2819,431.4390723,,
2820,471.2911372,,
2821,510.6543173,,
2822,548.8380891,,
2823,583.9497729,,
2824,614.0875751,,
2825,637.5726351,,
2826,654.6143063,,
2827,666.3725077,,
2828,674.0143905,,
2829,678.6564176,,
2830,680.9852425,,
2831,681.4709392,,
2832,680.5819282,,
2833,678.6588859,,
2834,674.9580544,,
2835,668.1887176,,
2836,657.0559688,,
2837,640.3336559,,
2838,617.3799562,,
2839,587.848044,,
2840,551.393362,,
2841,507.9023443,,
2842,459.2267988,,
2843,408.2116838,,
2844,357.7096209,,
2845,310.2272367,,
2846,265.3239433,,
2847,221.0684484,,
2848,175.5179176,,
2849,127.251016,,
2850,79.29364369,,
2851,36.9232386,,
2852,5.434732954,,
2853,0,,
2854,0,,
2855,0,,
2856,0,,
2857,2.854580792,,
2858,3.614522124,,
2859,2.297990954,,
2860,0,,
2861,0,,
2862,0,,
2863,0,,
2864,0,,
2865,0,,
2866,0,,
2867,0,,
2868,0,,
2869,0,,
2870,0,,
2871,0,,
2872,0,,
2873,0,,
2874,0,,
2875,0,,
2876,0,,
2877,0,,
2878,0,,
2879,0,,
2880,0,,
2881,0,,
2882,0,,
2883,0,,
2884,0,,
2885,0,,
2886,0,,
2887,0,,
2888,0,,
2889,0,,
2890,0,,
2891,0,,
2892,0,,
2893,0,,
2894,0,,
2895,0,,
2896,0,,
2897,0,,
2898,0,,
2899,0,,
2900,0,,
2901,0,,
2902,0,,
2903,0,,
2904,0,,
2905,5.801389249,,
2906,19.22439934,,
2907,40.89851864,,
2908,72.7209445,,
2909,116.1369637,,
2910,168.6716489,,
2911,225.837111,,
2912,283.1289891,,
2913,336.4153455,,
2914,384.7986119,,
2915,429.0435765,,
2916,469.9286764,,
2917,508.0851753,,
2918,542.8647247,,
2919,572.9606795,,
2920,597.060971,,
2921,614.145864,,
2922,625.7402482,,
2923,634.6793271,,
2924,643.8091363,,
2925,655.5918641,,
2926,669.1446657,,
2927,681.8606041,,
2928,691.1184413,,
2929,694.4868617,,
2930,691.1915201,,
2931,681.3129085,,
2932,664.9386335,,
2933,642.228031,,
2934,613.9669517,,
2935,581.2647717,,
2936,545.2335687,,
2937,506.9305448,,
2938,466.9330436,,
2939,425.5703826,,
2940,383.1698007,,
2941,339.9670967,,
2942,295.3975628,,
2943,248.4823406,,
2944,198.2390893,,
2945,144.1785428,,
2946,90.13297253,,
2947,42.17254654,,
2948,6.386312214,,
2949,0,,
2950,0,,
2951,0,,
2952,0,,
2953,3.213869119,,
2954,4.101496503,,
2955,2.621838201,,
2956,0,,
2957,0,,
2958,0,,
2959,0,,
2960,0,,
2961,0,,
2962,0,,
2963,0,,
2964,0,,
2965,0,,
2966,0,,
2967,0,,
2968,0,,
2969,0,,
2970,0,,
2971,0,,
2972,0,,
2973,0,,
2974,0,,
2975,0,,
2976,0,,
2977,0,,
2978,0,,
2979,0,,
2980,0,,
2981,0,,
2982,0,,
2983,0,,
2984,0,,
2985,0,,
2986,0,,
2987,0,,
2988,0,,
2989,0,,
2990,0,,
2991,0,,
2992,0,,
2993,0,,
2994,0,,
2995,0,,
2996,0,,
2997,0,,
2998,0,,
2999,0,,
3000,0,,
3001,5.84856391,,
3002,19.01557582,,
3003,39.35588545,,
3004,68.06811398,,
3005,106.0260429,,
3006,151.2069881,,
3007,200.0670623,,
3008,249.0488883,,
3009,294.889218,,
3010,336.9504523,,
3011,375.9752582,,
3012,412.7185831,,
3013,447.8877056,,
3014,481.7638783,,
3015,514.4041884,,
3016,545.863722,,
3017,576.0736755,,
3018,603.8567519,,
3019,627.4518411,,
3020,645.0926043,,
3021,655.2963767,,
3022,659.1215659,,
3023,658.9661486,,
3024,657.2401376,,
3025,656.0087378,,
3026,654.2448978,,
3027,649.2899025,,
3028,638.4703283,,
3029,619.3934724,,
3030,592.1870522,,
3031,558.3099609,,
3032,519.2331303,,
3033,476.4127145,,
3034,431.1720303,,
3035,384.7641701,,
3036,338.4415892,,
3037,293.3165383,,
3038,249.2395526,,
3039,205.3935342,,
3040,160.9553079,,
3041,115.4447984,,
3042,71.47308306,,
3043,33.28844721,,
3044,5.154128151,,
3045,0,,
3046,0,,
3047,0,,
3048,0,,
3049,2.486699509,,
3050,3.198764605,,
3051,2.055904903,,
3052,0,,
3053,0,,
3054,0,,
3055,0,,
3056,0,,
3057,0,,
3058,0,,
3059,0,,
3060,0,,
3061,0,,
3062,0,,
3063,0,,
3064,0,,
3065,0,,
3066,0,,
3067,0,,
3068,0,,
3069,0,,
3070,0,,
3071,0,,
3072,0,,
3073,0,,
3074,0,,
3075,0,,
3076,0,,
3077,0,,
3078,0,,
3079,0,,
3080,0,,
3081,0,,
3082,0,,
3083,0,,
3084,0,,
3085,0,,
3086,0,,
3087,0,,
3088,0,,
3089,0,,
3090,0,,
3091,0,,
3092,0,,
3093,0,,
3094,0,,
3095,0,,
3096,0,,
3097,7.51393998,,
3098,22.53217709,,
3099,41.65665542,,
3100,63.32963781,,
3101,85.95882651,,
3102,107.6351057,,
3103,126.2791864,,
3104,139.8101487,,
3105,146.3911549,,
3106,146.4254661,,
3107,141.5206993,,
3108,133.29605,,
3109,123.4512849,,
3110,114.4264818,,
3111,109.0601085,,
3112,110.1944749,,
3113,120.1269726,,
3114,136.1423208,,
3115,152.8252056,,
3116,164.7341907,,
3117,167.042017,,
3118,160.5777617,,
3119,149.2200887,,
3120,136.8772595,,
3121,127.0983324,,
3122,120.1204015,,
3123,114.3932614,,
3124,108.3493056,,
3125,100.5831061,,
3126,91.18630939,,
3127,81.05921244,,
3128,71.11001033,,
3129,62.26825788,,
3130,55.66091136,,
3131,52.52165393,,
3132,54.08521437,,
3133,61.18189652,,
3134,70.90007497,,
3135,78.30312589,,
3136,78.43452272,,
3137,67.06686809,,
3138,46.726849,,
3139,23.59963778,,
3140,3.906477259,,
3141,0,,
3142,0,,
3143,0,,
3144,0,,
3145,0,,
3146,2.351752415,,
3147,0,,
3148,0,,
3149,0,,
3150,0,,
3151,0,,
3152,0,,
3153,0,,
3154,0,,
3155,0,,
3156,0,,
3157,0,,
3158,0,,
3159,0,,
3160,0,,
3161,0,,
3162,0,,
3163,0,,
3164,0,,
3165,0,,
3166,0,,
3167,0,,
3168,0,,
3169,0,,
3170,0,,
3171,0,,
3172,0,,
3173,0,,
3174,0,,
3175,0,,
3176,0,,
3177,0,,
3178,0,,
3179,0,,
3180,0,,
3181,0,,
3182,0,,
3183,0,,
3184,0,,
3185,0,,
3186,0,,
3187,0,,
3188,0,,
3189,0,,
3190,0,,
3191,0,,
3192,0,,
3193,3.376910793,,
3194,12.30128792,,
3195,28.44498082,,
3196,54.29992443,,
3197,91.96486461,,
3198,139.8321777,,
3199,194.2583077,,
3200,251.5786694,,
3201,308.2867034,,
3202,362.3672104,,
3203,412.6249688,,
3204,457.8732526,,
3205,497.1155316,,
3206,531.1523319,,
3207,561.7731571,,
3208,590.7777885,,
3209,619.7297499,,
3210,647.9576829,,
3211,673.5591559,,
3212,694.6189041,,
3213,709.402385,,
3214,717.8866012,,
3215,720.9922301,,
3216,719.6498161,,
3217,714.5817642,,
3218,704.5369729,,
3219,687.1752163,,
3220,660.1448461,,
3221,621.6533859,,
3222,575.2164387,,
3223,527.2817212,,
3224,484.3277963,,
3225,452.040027,,
3226,428.565322,,
3227,407.8825645,,
3228,383.9266557,,
3229,351.1519018,,
3230,308.9547357,,
3231,259.4666478,,
3232,204.8480778,,
3233,147.4701255,,
3234,91.71066697,,
3235,43.05919766,,
3236,7.017014434,,
3237,0,,
3238,0,,
3239,0,,
3240,0,,
3241,3.1214447,,
3242,4.080617904,,
3243,2.65115244,,
3244,0,,
3245,0,,
3246,0,,
3247,0,,
3248,0,,
3249,0,,
3250,0,,
3251,0,,
3252,0,,
3253,0,,
3254,0,,
3255,0,,
3256,0,,
3257,0,,
3258,0,,
3259,0,,
3260,0,,
3261,0,,
3262,0,,
3263,0,,
3264,0,,
3265,0,,
3266,0,,
3267,0,,
3268,0,,
3269,0,,
3270,0,,
3271,0,,
3272,0,,
3273,0,,
3274,0,,
3275,0,,
3276,0,,
3277,0,,
3278,0,,
3279,0,,
3280,0,,
3281,0,,
3282,0,,
3283,0,,
3284,0,,
3285,0,,
3286,0,,
3287,0,,
3288,0,,
3289,2.522310048,,
3290,10.39264938,,
3291,26.6414064,,
3292,54.91536238,,
3293,98.25061538,,
3294,153.7625173,,
3295,215.2406246,,
3296,276.4375598,,
3297,331.5782554,,
3298,379.4722138,,
3299,421.5065726,,
3300,459.09718,,
3301,493.5016084,,
3302,524.4392897,,
3303,550.7640448,,
3304,571.3200244,,
