PVWatts: Hourly PV Performance Data,,,,,,,,,,,,
Requested Location:,thousand oaks california,,,,,,,,,,,
Location:,"CAMARILLO (AWOS), CA",,,,,,,,,,,
Lat (deg N):,34.22,,,,,,,,,,,
Long (deg W):,119.08,,,,,,,,,,,
Elev (m):,23,,,,,,,,,,,
DC System Size (kW):,10,,,,,,,,,,,
Module Type:,Standard,,,,,,,,,,,
Array Type:,Fixed (open rack),,,,,,,,,,,
Array Tilt (deg):,20,,,,,,,,,,,
Array Azimuth (deg):,180,,,,,,,,,,,
System Losses:,14.08,,,,,,,,,,,
Invert Efficiency:,96,,,,,,,,,,,
DC to AC Size Ratio:,1.2,,,,,,,,,,,
Average Cost of Electricity Purchased from Utility ($/kWh):,0.118,,,,,,,,,,,
Capacity Factor (%),"18.0	",,,,,,,,,,,
,,,,,,,,,,,,
Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W),,
10,20,9,605,171,16,3.1,663.514,31.259,5504.073,5297.744,,
10,20,10,678,197,17,2.6,823.207,37.342,6652.285,6399.357,,
10,20,11,654,210,19,3.6,847.266,38.149,6824.837,6564.482,,
10,20,12,588,232,18,4.6,794.223,34.335,6518.073,6270.845,,
10,20,13,381,283,18,3.6,621.175,32.2,5144.467,4951.724,,
10,20,14,152,253,17,3.1,372.978,25.812,3177.352,3050.42,,
10,20,15,297,157,16,2.6,313.969,23.24,2641.544,2530.046,,
10,20,16,0,0,16,3.1,0,16,0,0,,
10,20,17,0,0,15,1.5,0,15,0,0,,
10,20,18,0,0,14,1.5,0,14,0,0,,
10,20,19,0,0,14,0,0,14,0,0,,
10,20,20,0,0,14,1.5,0,14,0,0,,
10,20,21,0,0,14,2.1,0,14,0,0,,
10,20,22,0,0,14,2.1,0,14,0,0,,
10,20,23,0,0,14,0,0,14,0,0,,
10,21,0,0,0,14,0,0,14,0,0,,
10,21,1,0,0,14,0,0,14,0,0,,
10,21,2,0,0,14,0,0,14,0,0,,
10,21,3,0,0,14,2.6,0,14,0,0,,
10,21,4,0,0,14,2.1,0,14,0,0,,
10,21,5,0,0,15,0,0,15,0,0,,
10,21,6,0,10,15,0,9.459,11.443,86.447,33.86,,
10,21,7,0,71,16,2.1,68.277,15.964,611.548,548.835,,
10,21,8,0,137,16,3.1,133.341,17.718,1184.877,1109.938,,
10,21,9,6,212,17,1.5,213.326,21.778,1860.344,1769.433,,
10,21,10,6,225,17,2.1,226.078,21.929,1970.394,1876.72,,
10,21,11,96,324,18,4.6,425.445,25.763,3641.503,3500.34,,
10,21,12,485,281,18,4.6,754.39,32.788,6238.825,6003.241,,
10,21,13,449,264,18,5.7,662.458,29.866,5546.89,5338.911,,
10,21,14,158,251,18,4.6,374.72,25.515,3195.863,3068.379,,
10,21,15,173,182,17,3.1,278.753,22.981,2371.556,2267.429,,
10,21,16,0,0,17,2.6,0,17,0,0,,
10,21,17,0,0,16,2.1,0,16,0,0,,
10,21,18,0,0,16,1.5,0,16,0,0,,
10,21,19,0,0,16,2.1,0,16,0,0,,
10,21,20,0,0,16,0,0,16,0,0,,
10,21,21,0,0,15.9,0,0,15.9,0,0,,
10,21,22,0,0,16,0,0,16,0,0,,
10,21,23,0,0,15.9,0.7,0,15.9,0,0,,
10,22,0,0,0,16,1.4,0,16,0,0,,
10,22,1,0,0,16,2.1,0,16,0,0,,
10,22,2,0,0,16,1.5,0,16,0,0,,
10,22,3,0,0,16,0,0,16,0,0,,
10,22,4,0,0,16,0,0,16,0,0,,
10,22,5,0,0,16,0,0,16,0,0,,
10,22,6,0,12,16,0,11.355,12.585,103.255,50.359,,
10,22,7,21,105,16,0,112.408,17.728,991.1,920.43,,
10,22,8,29,198,17,2.1,215.166,21.304,1876.458,1785.145,,
10,22,9,82,265,18,2.6,337.764,25.386,2892.59,2773.994,,
10,22,10,6,179,18,4.6,179.061,20.925,1567.847,1484.061,,
10,22,11,114,348,18,4.1,469.038,27.093,3989.325,3836.973,,
10,22,12,79,326,19,4.6,411.227,26.921,3500.376,3363.625,,
10,22,13,425,268,19,4.6,638.244,31.423,5303.988,5105.278,,
10,22,14,647,148,19,4.1,601.838,31.829,4940.581,4755.328,,
10,22,15,529,117,18,4.1,383.094,26.108,3133.615,3007.984,,
10,22,16,0,0,17,3.1,0,17,0,0,,
10,22,17,0,0,16,2.6,0,16,0,0,,
10,22,18,0,0,15,1.5,0,15,0,0,,
10,22,19,0,0,15,2.1,0,15,0,0,,
10,22,20,0,0,14,0,0,14,0,0,,
10,22,21,0,0,14,0,0,14,0,0,,
10,22,22,0,0,14,0,0,14,0,0,,
10,22,23,0,0,14,0,0,14,0,0,,
10,23,0,0,0,13,0,0,13,0,0,,
10,23,1,0,0,12,0,0,12,0,0,,
10,23,2,0,0,13,0,0,13,0,0,,
10,23,3,0,0,14,0,0,14,0,0,,
10,23,4,0,0,14,2.1,0,14,0,0,,
10,23,5,0,0,14,1.5,0,14,0,0,,
10,23,6,0,10,14,0,9.459,10.412,86.843,34.249,,
10,23,7,0,79,14,1.5,76.696,14.141,692.6,628.233,,
10,23,8,23,176,16,2.1,188.154,19.449,1655.281,1569.399,,
10,23,9,264,275,17,2.1,495.576,28.927,4165.851,4007.647,,
10,23,10,499,249,17,2.6,717.778,34.401,5886.112,5664.822,,
10,23,11,264,340,17,2.6,618.889,32.623,5124.594,4932.588,,
10,23,12,176,350,18,3.6,535.504,29.936,4492.067,4322.746,,
10,23,13,289,291,18,3.6,554.551,30.174,4638.821,4464.369,,
10,23,14,127,239,17,3.6,340.816,24.465,2922.326,2802.873,,
10,23,15,356,158,16,4.6,341.323,22.23,2873.339,2755.295,,
10,23,16,0,0,16,2.1,0,16,0,0,,
10,23,17,0,0,15,3.1,0,15,0,0,,
10,23,18,0,0,15,4.1,0,15,0,0,,
10,23,19,0,0,15,3.1,0,15,0,0,,
10,23,20,0,0,15,1.5,0,15,0,0,,
10,23,21,0,0,15,0,0,15,0,0,,
10,23,22,0,0,15,1.5,0,15,0,0,,
10,23,23,0,0,14,0,0,14,0,0,,
10,24,0,0,0,13,2.6,0,13,0,0,,
10,24,1,0,0,13,0,0,13,0,0,,
10,24,2,0,0,13,1.5,0,13,0,0,,
10,24,3,0,0,13,1.5,0,13,0,0,,
10,24,4,0,0,14,0,0,14,0,0,,
10,24,5,0,0,14,0,0,14,0,0,,
10,24,6,48,13,14,0,23.977,11.061,191.598,137.065,,
10,24,7,0,39,15.1,1.6,36.973,14.149,333.87,276.639,,
10,24,8,0,73,16,3.1,69.332,16.089,620.651,557.754,,
10,24,9,0,108,17,3.6,103.251,17.962,916.476,847.413,,
10,24,10,0,126,17,3.1,120.858,18.523,1070.028,997.637,,
10,24,11,270,331,18,3.1,613.872,31.177,5118.698,4926.911,,
10,24,12,376,304,18,3.1,670.76,33.658,5523.724,5316.638,,
10,24,13,314,271,18,5.1,551.627,28.449,4651.474,4476.576,,
10,24,14,495,176,17,5.1,526.726,26.773,4435.68,4268.309,,
10,24,15,533,115,17,5.1,380.451,23.915,3139.196,3013.399,,
10,24,16,0,0,16.1,3.9,0,16.1,0,0,,
10,24,17,0,0,15,2.6,0,15,0,0,,
10,24,18,0,0,14,2.1,0,14,0,0,,
10,24,19,0,0,13,0,0,13,0,0,,
10,24,20,0,0,13,0,0,13,0,0,,
10,24,21,0,0,13,2.1,0,13,0,0,,
10,24,22,0,0,13,1.5,0,13,0,0,,
10,24,23,0,0,12.9,1.5,0,12.9,0,0,,
10,25,0,0,0,13,1.5,0,13,0,0,,
10,25,1,0,0,13,0,0,13,0,0,,
10,25,2,0,0,13,0,0,13,0,0,,
10,25,3,0,0,12,1.5,0,12,0,0,,
10,25,4,0,0,11,1.5,0,11,0,0,,
10,25,5,0,0,11,1.5,0,11,0,0,,
10,25,6,104,14,11,0,38.241,8.621,292.751,236.308,,
10,25,7,26,90,13,0,101.777,14.451,907.974,839.093,,
10,25,8,0,122,16,0,118.298,19.22,1044.029,972.208,,
10,25,9,0,86,17,4.1,81.752,17.549,727.015,661.939,,
10,25,10,0,114,15,1.5,109.023,16.449,974.371,904.063,,
10,25,11,6,243,16,2.6,244.998,20.76,2146.909,2048.71,,
10,25,12,36,325,17,2.6,372.984,25.342,3199.025,3071.447,,
10,25,13,25,284,17,4.1,305.17,22.963,2646.182,2534.554,,
10,25,14,13,221,16,2.6,230.133,20.951,2013.495,1918.727,,
10,25,15,0,139,16,3.1,139.321,18.281,1234.851,1158.789,,
10,25,16,0,0,14.8,2.9,0,14.8,0,0,,
10,25,17,0,0,13.5,2.7,0,13.5,0,0,,
10,25,18,0,0,12.7,2.6,0,12.7,0,0,,
10,25,19,0,0,12,2.4,0,12,0,0,,
10,25,20,0,0,11.4,2.2,0,11.4,0,0,,
10,25,21,0,0,11,2,0,11,0,0,,
10,25,22,0,0,10.8,1.8,0,10.8,0,0,,
10,25,23,0,0,10.5,1.6,0,10.5,0,0,,
10,26,0,0,0,10.5,1.5,0,10.5,0,0,,
10,26,1,0,0,10.4,1.3,0,10.4,0,0,,
10,26,2,0,0,10.2,1.1,0,10.2,0,0,,
10,26,3,0,0,10,0.9,0,10,0,0,,
10,26,4,0,0,9.9,0.7,0,9.9,0,0,,
10,26,5,0,0,9.9,0.5,0,9.9,0,0,,
10,26,6,200,10,10.6,0.4,52.395,9.438,366.014,308.163,,
10,26,7,514,56,12.9,0.2,269.108,21.367,2162.045,2063.452,,
10,26,8,610,107,15,0,489.73,33.822,3943.393,3792.543,,
10,26,9,528,189,17,2.6,615.312,31.928,5086.446,4895.851,,
10,26,10,684,187,17,2.1,808.756,38.158,6506.473,6259.734,,
10,26,11,715,180,18,4.1,860.383,36.595,6982.315,6715.085,,
10,26,12,722,173,18,4.6,842.781,35.333,6879.365,6616.641,,
10,26,13,518,222,18,5.7,666.924,30.069,5574.275,5365.237,,
10,26,14,585,163,17,4.1,568.717,29.208,4726.753,4549.189,,
10,26,15,473,133,16,4.6,369.735,23.224,3070.429,2946.663,,
10,26,16,0,0,16.1,4.1,0,16.1,0,0,,
10,26,17,0,0,16,3.6,0,16,0,0,,
10,26,18,0,0,14,3.1,0,14,0,0,,
10,26,19,0,0,14,1.5,0,14,0,0,,
10,26,20,0,0,14,2.6,0,14,0,0,,
10,26,21,0,0,13,3.1,0,13,0,0,,
10,26,22,0,0,13,3.6,0,13,0,0,,
10,26,23,0,0,13,5.1,0,13,0,0,,
10,27,0,0,0,11,2.1,0,11,0,0,,
10,27,1,0,0,11,2.6,0,11,0,0,,
10,27,2,0,0,9,2.1,0,9,0,0,,
10,27,3,0,0,10,3.1,0,10,0,0,,
10,27,4,0,0,10.3,2.9,0,10.3,0,0,,
10,27,5,0,0,10.8,2.6,0,10.8,0,0,,
10,27,6,3,9,12,0,9.158,8.32,83.094,30.568,,
10,27,7,94,96,14,0,139.348,16.911,1207.22,1131.78,,
10,27,8,404,165,16,0,427.33,31.647,3496.109,3359.49,,
10,27,9,609,162,18,1.5,648.821,36.143,5250.296,5053.604,,
10,27,10,713,165,18,2.6,808.169,37.915,6508.681,6261.849,,
10,27,11,643,220,19,4.1,836.62,37.076,6773.489,6515.355,,
10,27,12,158,328,19,5.7,494.578,27.96,4187.916,4028.972,,
10,27,13,629,200,18,5.1,729.112,31.573,6047.004,5819.252,,
10,27,14,643,139,18,5.7,581.767,28.376,4848.583,4666.659,,
10,27,15,496,120,18,4.6,365.55,25.182,2998.76,2877.091,,
10,27,16,0,0,17,2.6,0,17,0,0,,
10,27,17,0,0,15,1.5,0,15,0,0,,
10,27,18,0,0,14,1.5,0,14,0,0,,
10,27,19,0,0,14,1.5,0,14,0,0,,
10,27,20,0,0,13,2.1,0,13,0,0,,
10,27,21,0,0,12,2.1,0,12,0,0,,
10,27,22,0,0,11,3.1,0,11,0,0,,
10,27,23,0,0,11,2.1,0,11,0,0,,
10,28,0,0,0,11,2.1,0,11,0,0,,
10,28,1,0,0,11,3.1,0,11,0,0,,
10,28,2,0,0,11,2.6,0,11,0,0,,
10,28,3,0,0,9,0,0,9,0,0,,
10,28,4,0,0,9,3.1,0,9,0,0,,
10,28,5,0,0,8,0,0,8,0,0,,
10,28,6,181,9,8,0,47.64,5.996,338.34,281.023,,
10,28,7,481,62,11,2.1,261.665,16.299,2156.586,2058.136,,
10,28,8,706,85,15,1.5,519.262,29.04,4268.037,4106.394,,
10,28,9,803,100,17,2.6,720.872,34.537,5872.231,5651.495,,
10,28,10,814,120,18,3.1,838.168,37.699,6755.69,6498.325,,
10,28,11,643,241,18,4.6,855.25,35.544,6977.031,6710.034,,
10,28,12,79,310,19,4.6,394.198,27.268,3349.604,3217.485,,
10,28,13,49,284,19,4.1,336.93,25.695,2883.471,2765.136,,
10,28,14,51,228,18,4.1,272.517,23.183,2355.625,2251.925,,
10,28,15,36,152,17,4.1,177.52,19.971,1550.846,1467.465,,
10,28,16,0,0,16,2.1,0,16,0,0,,
10,28,17,0,0,15,1.5,0,15,0,0,,
10,28,18,0,0,14,0,0,14,0,0,,
10,28,19,0,0,14,1.5,0,14,0,0,,
10,28,20,0,0,14,0,0,14,0,0,,
10,28,21,0,0,13,1.5,0,13,0,0,,
10,28,22,0,0,13,0,0,13,0,0,,
10,28,23,0,0,13,1.5,0,13,0,0,,
10,29,0,0,0,14,0,0,14,0,0,,
10,29,1,0,0,13,3.1,0,13,0,0,,
10,29,2,0,0,13,2.6,0,13,0,0,,
10,29,3,0,0,14,2.1,0,14,0,0,,
10,29,4,0,0,14,2.6,0,14,0,0,,
10,29,5,0,0,14,0,0,14,0,0,,
10,29,6,6,8,13,1.5,8.76,11.013,76.729,24.319,,
10,29,7,36,94,14,2.1,110.99,15.093,984.142,913.623,,
10,29,8,46,189,16,0,224.44,23.774,1932.16,1839.451,,
10,29,9,70,251,17,1.5,314.37,25.071,2696.099,2583.078,,
10,29,10,30,238,17,0,270.858,28.381,2289.594,2187.652,,
10,29,11,595,246,18,3.1,816.592,36.165,6641.125,6388.673,,
10,29,12,255,310,18,4.6,558.008,29.514,4688.553,4512.344,,
10,29,13,611,203,18,4.1,715.339,33.075,5888.624,5667.234,,
10,29,14,689,126,18,5.1,594.492,29.342,4925.946,4741.224,,
10,29,15,500,118,17,4.6,363.257,24.148,2989.839,2868.43,,
10,29,16,0,0,16,4.1,0,16,0,0,,
10,29,17,0,0,15,2.1,0,15,0,0,,
10,29,18,0,0,14,1.5,0,14,0,0,,
10,29,19,0,0,13,0,0,13,0,0,,
10,29,20,0,0,12,2.1,0,12,0,0,,
10,29,21,0,0,11,2.1,0,11,0,0,,
10,29,22,0,0,12,2.6,0,12,0,0,,
10,29,23,0,0,11,1.5,0,11,0,0,,
10,30,0,0,0,11,2.6,0,11,0,0,,
10,30,1,0,0,9,0,0,9,0,0,,
10,30,2,0,0,10,1.5,0,10,0,0,,
10,30,3,0,0,10,0,0,10,0,0,,
10,30,4,0,0,11,0,0,11,0,0,,
10,30,5,0,0,9,0,0,9,0,0,,
10,30,6,25,7,11,1.5,12.784,9.086,103.403,50.504,,
10,30,7,411,76,14,1.5,246.836,19.241,2021.693,1926.716,,
10,30,8,597,109,16,0,479.891,34.282,3851.766,3703.892,,
10,30,9,422,221,18,0,558.898,40.413,4430.97,4263.761,,
10,30,10,571,235,18,2.1,755.932,37.642,6097.094,5867.31,,
10,30,11,36,271,19,4.6,313.589,25.448,2688.229,2575.428,,
10,30,12,152,321,19,5.1,481.356,27.542,4083.816,3928.345,,
10,30,13,518,226,18,4.1,666.438,31.894,5519.278,5312.364,,
10,30,14,677,127,18,4.1,586.289,30.567,4828.573,4647.369,,
10,30,15,588,106,17,4.1,388.883,25.203,3168.38,3041.716,,
10,30,16,0,0,16,3.6,0,16,0,0,,
10,30,17,0,0,15,3.1,0,15,0,0,,
10,30,18,0,0,15,0,0,15,0,0,,
10,30,19,0,0,14,1.5,0,14,0,0,,
10,30,20,0,0,14,1.5,0,14,0,0,,
10,30,21,0,0,14,1.5,0,14,0,0,,
10,30,22,0,0,13,2.1,0,13,0,0,,
10,30,23,0,0,12,2.1,0,12,0,0,,
10,31,0,0,0,12,0,0,12,0,0,,
10,31,1,0,0,10,0,0,10,0,0,,
10,31,2,0,0,11,0,0,11,0,0,,
10,31,3,0,0,10,2.1,0,10,0,0,,
10,31,4,0,0,10,0,0,10,0,0,,
10,31,5,0,0,9,0,0,9,0,0,,
10,31,6,0,3,12,0,2.834,8.02,26.29,0,,
10,31,7,0,34,13,0,32.222,10.342,295.928,239.424,,
10,31,8,0,82,14,0,78.161,13.968,706.378,641.727,,
10,31,9,6,168,16,1.5,168.711,19.226,1488.533,1406.624,,
10,31,10,18,252,17,0,265.939,26.937,2263.737,2162.479,,
10,31,11,0,175,17,1.5,170.142,21.057,1488.957,1407.038,,
10,31,12,0,102,17,3.6,97.256,18.059,862.886,794.965,,
10,31,13,0,150,17,3.1,145.431,19.098,1284.203,1207.022,,
10,31,14,13,186,17,2.6,193.644,20.581,1696.774,1609.886,,
10,31,15,0,126,17,3.6,126.763,18.79,1120.937,1047.422,,
10,31,16,0,0,16,3.1,0,16,0,0,,
10,31,17,0,0,16,2.6,0,16,0,0,,
10,31,18,0,0,15,2.1,0,15,0,0,,
10,31,19,0,0,15,2.6,0,15,0,0,,
10,31,20,0,0,15,0,0,15,0,0,,
10,31,21,0,0,15.4,0.4,0,15.4,0,0,,
10,31,22,0,0,15.9,0.9,0,15.9,0,0,,
10,31,23,0,0,16.3,1.3,0,16.3,0,0,,
11,1,0,0,0,16.7,1.8,0,16.7,0,0,,
11,1,1,0,0,17.1,2.2,0,17.1,0,0,,
11,1,2,0,0,17.6,2.7,0,17.6,0,0,,
11,1,3,0,0,18,3.1,0,18,0,0,,
11,1,4,0,0,18,4.1,0,18,0,0,,
11,1,5,0,0,18,2.1,0,18,0,0,,
11,1,6,140,6,18,4.1,35.843,17.309,240.008,184.566,,
11,1,7,573,51,23,4.1,280.685,27.791,2167.534,2068.798,,
11,1,8,692,84,27,3.6,504.037,37.479,3969.546,3817.842,,
11,1,9,790,103,29,3.6,706.546,44.291,5475.782,5270.54,,
11,1,10,761,139,27,4.1,810.011,44.176,6315.875,6077.106,,
11,1,11,811,130,28,2.6,872.995,49.5,6627.139,6375.283,,
11,1,12,814,123,29,3.1,849.889,48.992,6465.442,6220.431,,
11,1,13,704,167,29,3.6,746.254,45.83,5755.78,5539.655,,
11,1,14,429,193,28,3.1,487.304,39.681,3849.843,3702.032,,
11,1,15,507,109,25,4.1,353.471,32.262,2789.188,2673.543,,
11,1,16,0,0,22,2.1,0,22,0,0,,
11,1,17,0,0,19,0,0,19,0,0,,
11,1,18,0,0,17,0,0,17,0,0,,
11,1,19,0,0,16,2.6,0,16,0,0,,
11,1,20,0,0,16,0,0,16,0,0,,
11,1,21,0,0,15,2.1,0,15,0,0,,
11,1,22,0,0,15,2.1,0,15,0,0,,
11,1,23,0,0,15,0,0,15,0,0,,
11,2,0,0,0,14,1.5,0,14,0,0,,
11,2,1,0,0,13,0,0,13,0,0,,
11,2,2,0,0,13,0,0,13,0,0,,
11,2,3,0,0,13,0,0,13,0,0,,
11,2,4,0,0,13,0,0,13,0,0,,
11,2,5,0,0,13,0,0,13,0,0,,
11,2,6,62,6,13,1.5,21.238,11.396,158.184,104.274,,
11,2,7,51,84,13,0,105.839,14.448,934.239,864.796,,
11,2,8,227,174,14,1.5,318.461,21.718,2740.082,2625.825,,
11,2,9,632,168,16,2.1,662.866,32.639,5452.473,5248.123,,
11,2,10,838,117,18,2.6,843.857,38.791,6761.232,6503.627,,
11,2,11,805,131,19,5.1,866.78,35.751,7060.058,6789.4,,
11,2,12,619,231,19,4.6,800.441,35.495,6526.856,6279.257,,
11,2,13,86,211,18,2.6,283.776,25.686,2426.438,2320.835,,
11,2,14,442,221,18,3.1,526.541,29.552,4374.348,4209.084,,
11,2,15,36,129,17,2.6,152.038,20.632,1322.228,1244.179,,
11,2,16,0,0,16,2.6,0,16,0,0,,
11,2,17,0,0,15,3.1,0,15,0,0,,
11,2,18,0,0,15,0,0,15,0,0,,
11,2,19,0,0,15,0,0,15,0,0,,
11,2,20,0,0,14,0,0,14,0,0,,
11,2,21,0,0,14,1.5,0,14,0,0,,
11,2,22,0,0,14,0,0,14,0,0,,
11,2,23,0,0,13,1.3,0,13,0,0,,
11,3,0,0,0,12,2.6,0,12,0,0,,
11,3,1,0,0,12,2.6,0,12,0,0,,
11,3,2,0,0,11,0,0,11,0,0,,
11,3,3,0,0,12,0,0,12,0,0,,
11,3,4,0,0,12,2.6,0,12,0,0,,
11,3,5,0,0,12,3.1,0,12,0,0,,
11,3,6,41,5,12,2.6,15.789,10.518,121.018,67.795,,
11,3,7,436,72,14,0,249.042,21.808,2003.597,1909.08,,
11,3,8,669,87,17,1.5,491.548,30.181,4010.748,3857.691,,
11,3,9,795,100,18,2.1,703.222,36.124,5677.805,5464.74,,
11,3,10,832,107,18,2.1,825.604,39.791,6580.935,6331.044,,
11,3,11,775,142,18,3.1,855.243,38.324,6877.232,6614.601,,
11,3,12,777,134,19,5.7,830.585,34.039,6818.484,6558.405,,
11,3,13,779,132,19,5.1,762.607,33.746,6248.188,6012.219,,
11,3,14,635,139,18,4.1,565.439,30.317,4660.124,4484.921,,
11,3,15,438,104,17,2.6,316.046,24.83,2586.554,2476.579,,
11,3,16,232,18,16,1.5,80.069,17.593,584.721,522.55,,
11,3,17,0,0,15,1.5,0,15,0,0,,
11,3,18,0,0,14,1.5,0,14,0,0,,
11,3,19,0,0,13,1.5,0,13,0,0,,
11,3,20,0,0,13,1.5,0,13,0,0,,
11,3,21,0,0,12,0.8,0,12,0,0,,
11,3,22,0,0,11,0,0,11,0,0,,
11,3,23,0,0,10,0,0,10,0,0,,
11,4,0,0,0,11,0,0,11,0,0,,
11,4,1,0,0,10,1.5,0,10,0,0,,
11,4,2,0,0,10,1.5,0,10,0,0,,
11,4,3,0,0,9.6,1.5,0,9.6,0,0,,
11,4,4,0,0,9,1.5,0,9,0,0,,
11,4,5,0,0,9,2.1,0,9,0,0,,
11,4,6,100,4,9,1.5,24.64,7.766,169.929,115.801,,
11,4,7,466,55,13,0,242.855,20.623,1947.59,1854.492,,
11,4,8,685,83,15,0,494.737,33.806,3963.148,3811.653,,
11,4,9,707,122,16,3.6,665.186,30.552,5521.114,5314.129,,
11,4,10,772,129,17.7,3.5,802.214,35.744,6525.533,6277.989,,
11,4,11,709,170,18.6,3.4,827.16,37.64,6674.421,6420.546,,
11,4,12,820,123,18.9,3.4,848.879,38.461,6816.437,6556.446,,
11,4,13,748,139,19,3.3,744.858,36.499,6020.295,5793.623,,
11,4,14,648,128,18.6,3.2,560.914,31.9,4584.381,4411.842,,
11,4,15,527,94,18,3.1,343.346,25.965,2778.621,2663.276,,
11,4,16,275,16,16,2.6,86.795,17.44,621.41,558.497,,
11,4,17,0,0,15,0,0,15,0,0,,
11,4,18,0,0,14,1.5,0,14,0,0,,
11,4,19,0,0,13,1.5,0,13,0,0,,
11,4,20,0,0,13,2.1,0,13,0,0,,
11,4,21,0,0,13,0,0,13,0,0,,
11,4,22,0,0,11,0,0,11,0,0,,
11,4,23,0,0,10,0,0,10,0,0,,
11,5,0,0,0,10,3.1,0,10,0,0,,
11,5,1,0,0,9,0,0,9,0,0,,
11,5,2,0,0,9,2.1,0,9,0,0,,
11,5,3,0,0,9.1,1.7,0,9.1,0,0,,
11,5,4,0,0,9.1,1.4,0,9.1,0,0,,
11,5,5,0,0,9.4,1.1,0,9.4,0,0,,
11,5,6,127,3,10,0.7,28.262,8.74,186.874,132.43,,
11,5,7,480,52,12.8,0.4,243.875,19.554,1959.497,1866.099,,
11,5,8,730,72,16,0,504.507,35.104,4009.223,3856.217,,
11,5,9,824,91,17.8,1.8,710.368,36.952,5708.809,5494.53,,
11,5,10,796,123,19,3.6,809.539,37.099,6539.979,6291.825,,
11,5,11,829,120,20,4.1,869.349,38.733,6974.89,6707.987,,
11,5,12,772,138,20.7,3.6,827.169,39.467,6608.605,6357.54,,
11,5,13,785,143,21,3.1,775.752,39.456,6176.863,5943.824,,
11,5,14,636,137,19.6,3.4,561.315,32.686,4570.686,4398.626,,
11,5,15,419,105,18,3.6,307.526,24.733,2518.317,2410.216,,
11,5,16,215,17,17,1.5,75.381,18.433,550.299,488.82,,
11,5,17,0,0,15,1.5,0,15,0,0,,
11,5,18,0,0,14,2.1,0,14,0,0,,
11,5,19,0,0,14,0,0,14,0,0,,
11,5,20,0,0,12,0,0,12,0,0,,
11,5,21,0,0,11,1.5,0,11,0,0,,
11,5,22,0,0,11,2.1,0,11,0,0,,
11,5,23,0,0,10,2.6,0,10,0,0,,
11,6,0,0,0,10,1.5,0,10,0,0,,
11,6,1,0,0,9,2.6,0,9,0,0,,
11,6,2,0,0,9,2.6,0,9,0,0,,
11,6,3,0,0,8,0,0,8,0,0,,
11,6,4,0,0,9,0,0,9,0,0,,
11,6,5,0,0,9,3.1,0,9,0,0,,
11,6,6,0,1,10,1.5,0.943,8.037,8.75,0,,
11,6,7,132,80,12,2.1,135.678,13.712,1173.751,1099.062,,
11,6,8,588,128,14,2.6,483.516,24.784,4056.132,3901.579,,
11,6,9,339,231,17,2.1,504.693,30.082,4210.288,4050.593,,
11,6,10,564,231,19,2.6,735.767,36.801,5956.446,5732.343,,
11,6,11,18,230,20,3.1,243.131,26.05,2078.376,1981.948,,
11,6,12,24,272,19,2.6,293.24,25.365,2514.681,2406.68,,
11,6,13,25,247,19,3.1,267.464,24.519,2302.006,2199.734,,
11,6,14,309,203,18,4.1,421.024,26.243,3556.795,3418.289,,
11,6,15,0,78,17,2.6,75.723,18.4,670.791,606.872,,
11,6,16,0,12,17,1.5,11.343,15.53,101.799,48.93,,
11,6,17,0,0,16,1.5,0,16,0,0,,
11,6,18,0,0,14,0,0,14,0,0,,
11,6,19,0,0,14,0,0,14,0,0,,
11,6,20,0,0,14,0,0,14,0,0,,
11,6,21,0,0,13,0,0,13,0,0,,
11,6,22,0,0,14,2.1,0,14,0,0,,
11,6,23,0,0,12,2.6,0,12,0,0,,
11,7,0,0,0,13,0,0,13,0,0,,
11,7,1,0,0,13,0,0,13,0,0,,
11,7,2,0,0,13,1.5,0,13,0,0,,
11,7,3,0,0,12.1,2.3,0,12.1,0,0,,
11,7,4,0,0,11,3.1,0,11,0,0,,
11,7,5,0,0,11,2.1,0,11,0,0,,
11,7,6,82,3,12,0,19.845,8.954,135.305,81.819,,
11,7,7,512,50,13,2.1,251.522,17.939,2026.602,1931.5,,
11,7,8,570,108,16,2.1,453.139,27.035,3756.719,3611.899,,
11,7,9,678,139,18,1.5,658.036,36.484,5304.347,5105.623,,
11,7,10,398,264,19,2.6,625.154,34.569,5119.007,4927.208,,
11,7,11,174,306,19,4.6,485.562,28.712,4096.228,3940.346,,
11,7,12,0,102,19,5.1,97.203,20.395,853.243,785.525,,
11,7,13,353,303,18,4.6,610.635,29.297,5123.143,4931.191,,
11,7,14,174,215,18,3.6,343.877,25.658,2922.879,2803.41,,
11,7,15,82,135,18,2.9,181.269,21.691,1556.08,1472.573,,
11,7,16,40,20,17,2.1,30.712,16.55,252.345,196.669,,
11,7,17,0,0,16,0,0,16,0,0,,
11,7,18,0,0,16,0,0,16,0,0,,
11,7,19,0,0,15,0,0,15,0,0,,
11,7,20,0,0,15,1.5,0,15,0,0,,
11,7,21,0,0,16,1.5,0,16,0,0,,
11,7,22,0,0,14,2.1,0,14,0,0,,
11,7,23,0,0,14,2.1,0,14,0,0,,
11,8,0,0,0,14,2.6,0,14,0,0,,
11,8,1,0,0,14,1.5,0,14,0,0,,
11,8,2,0,0,14,1.5,0,14,0,0,,
